gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
1,1,0,0,6,0,0,0,1,0,1,0,2,"Security and privacy, Systems security, Distributed systems security, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Theory of computation, Logic, Hoare logic, Semantics and reasoning, Program reasoning, Program verification"
33,1,1,0,8,0,0,0,0,0,1,0,2,"Theory of computation, Logic, Logic and verification, Programming logic, Separation logic, Semantics and reasoning, Program constructs, Functional constructs, Type structures, Program reasoning, Invariants"
109,1,1,0,7,0,3,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Theory of computation, Logic, Automated reasoning"
30,1,1,0,0,1,5,0,1,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
30,1,1,0,11,1,2,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Software verification"
3,0,1,0,19,1,0,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software notations and tools, General programming languages, Language types, Functional languages"
103,1,1,0,11,2,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Formal language definitions, Software organization and properties, Software functional properties, Correctness, Formal methods, Automated static analysis, Theory of computation, Logic, Separation logic, Semantics and reasoning, Program reasoning, Abstraction, Pre- and post-conditions, Program specifications, Program verification"
536,1,1,0,3,0,0,0,1,0,1,0,2,"Theory of computation, Logic, Type theory, Semantics and reasoning, Program constructs, Type structures, Program reasoning, Program verification"
17,1,1,0,5,0,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Theory of computation, Logic, Hoare logic, Semantics and reasoning, Program semantics, Axiomatic semantics"
6,1,1,0,18,4,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Source code generation, Formal language definitions, Syntax, General programming languages, Language features, Constraints, Theory of computation, Logic, Type theory, Semantics and reasoning, Program constructs, Type structures, Program reasoning, Parsing, Program analysis"
13,1,1,0,0,1,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Distributed programming languages, Theory of computation, Logic, Logic and verification"
11,1,1,0,0,0,0,0,1,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Theory of computation, Logic, Logic and verification, Modal and temporal logics"
35,1,1,0,0,7,6,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, General programming languages, Language types, Concurrent programming languages, Theory of computation, Logic, Verification by model checking, Semantics and reasoning, Program semantics"
29,1,1,0,7,0,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Formal language definitions, Theory of computation, Logic, Type theory, Semantics and reasoning, Program reasoning, Program verification"
35,1,0,0,11,0,2,0,1,0,1,0,2,"Theory of computation, Logic, Type theory"
19,1,1,0,2,1,0,1,1,0,1,1,2,"Theory of computation, Logic, Automated reasoning, Hoare logic, Logic and verification, Programming logic, Separation logic"
43,1,1,0,18,2,0,0,1,0,1,0,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Logic, Automated reasoning, Logic and verification, Proof theory, Separation logic"
23,1,1,0,9,0,0,0,0,0,1,0,2,"Theory of computation, Semantics and reasoning, Program constructs, Control primitives, Program reasoning, Program semantics, Operational semantics"
51,1,1,0,12,1,4,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Development frameworks and environments, Application specific development environments"
149,1,1,0,3,6,0,0,0,0,1,0,2,"Applied computing, Arts and humanities, Sound and music computing, Human-centered computing, Human computer interaction (HCI), Empirical studies in HCI"
6,1,0,0,15,3,0,0,1,0,1,1,2,"General and reference, Cross-computing tools and techniques, Empirical studies, Software and its engineering, Software notations and tools, General programming languages, Language types, Parallel programming languages"
49,1,1,0,8,0,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Software configuration management and version control systems, Software organization and properties, Software system structures, Software system models, Model-driven software engineering"
213,1,1,0,4,0,1,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Formal language definitions, Semantics, Syntax, Software maintenance tools, Theory of computation, Logic, Constraint and logic programming"
22,1,1,0,2,2,4,1,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators, General programming languages, Language features, Concurrent programming structures, Theory of computation, Design and analysis of algorithms, Parallel algorithms, Models of computation, Concurrency"
8,1,1,0,14,1,0,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Designing software, Requirements analysis, Software notations and tools, Context specific languages, Domain specific languages, Software organization and properties, Extra-functional properties, Software usability"
197,1,1,0,8,1,1,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers"
17,1,0,0,3,5,1,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Parsers, Formal language definitions, Syntax"
152,1,0,0,9,0,0,0,0,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Context specific languages, Macro languages, General programming languages, Language types, Extensible languages"
16,1,0,0,5,0,0,0,0,0,1,0,2,"Computing methodologies, Artificial intelligence, Knowledge representation and reasoning, Ontology engineering, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Software organization and properties, Software system structures, Software system models, Model-driven software engineering, Theory of computation, Logic, Logic and verification"
37,1,1,0,3,4,0,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Object oriented languages, Theory of computation, Semantics and reasoning, Program constructs, Object oriented constructs"
17,1,1,0,6,1,0,0,0,0,1,0,2,"Computing methodologies, Machine learning, Software and its engineering, Software notations and tools, General programming languages, Theory of computation, Logic, Type theory"
17,1,1,0,0,1,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators, General programming languages, Language types, Extensible languages"
26,1,1,0,16,1,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, Theory of computation, Models of computation, Concurrency, Distributed computing models, Semantics and reasoning, Program reasoning, Program analysis, Program verification"
85,1,1,0,1,0,0,0,0,0,1,1,2,"Computer systems organization, Architectures, Distributed architectures, Peer-to-peer architectures, Networks, Network protocols, Protocol correctness, Formal specifications, Protocol testing and verification, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Theory of computation, Design and analysis of algorithms, Distributed algorithms, Semantics and reasoning, Program reasoning, Program verification"
